Id,Op-Name,Op-Count,Byte-Count,Worker-Count,Avg-ResTime,Avg-ProcTime,60%-ResTime,80%-ResTime,90%-ResTime,95%-ResTime,99%-ResTime,100%-ResTime,Throughput,Bandwidth,Succ-Ratio,Config-Info
w56-s5-cleanup-2,cleanup-delete,1182000,0,48,49.66,49.66,50,50,70,80,140,12070,967.78,0,100%,100% cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) deleteContainer=false cprefix=s3harrier containers=r(11-1192) objects=r(1-1000)
w56-s6-dispose-1,dispose-delete,0,0,48,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,N/A,100% cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) objects=r(0-0) sizes=c(0)B cprefix=s3harrier containers=r(1-192)
w57-s1-init-1,init-write,0,0,48,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,N/A,100% cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) objects=r(0-0) sizes=c(0)B cprefix=s3harrier containers=r(1-192)
w57-s2-prepare-1,prepare-write,192000,196608000000,48,250.09,243.67,220,290,390,550,1330,26890,193.07,197702992.93,100%,100% cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB createContainer=false cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB
w57-s3-test_write-1,write,16597,4262799360,192,1285.5,448.44,230,670,3020,9810,17920,27340,149.87,38490207.03,100%,100% cprefix=s3harrier containers=u(11-1192) objects=u(1-1000) sizes=c(1024)KB
w57-s4-test_read-1,read,48664,49831936000,192,469.76,465.43,40,980,1950,2570,3430,8910,408.69,418493937.73,100%,100% cprefix=s3harrier containers=u(1-192) objects=u(1-1000)
w57-s5-cleanup-1,cleanup-delete,192000,0,48,87.52,87.52,70,90,110,140,790,12060,554.4,0,100%,100% cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) deleteContainer=false cprefix=s3harrier containers=r(1-192) objects=r(1-1000)
w57-s5-cleanup-2,cleanup-delete,1182000,0,48,48.25,48.25,50,50,70,80,130,10670,995.38,0,100%,100% cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) deleteContainer=false cprefix=s3harrier containers=r(11-1192) objects=r(1-1000)
w57-s6-dispose-1,dispose-delete,0,0,48,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,N/A,100% cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) objects=r(0-0) sizes=c(0)B cprefix=s3harrier containers=r(1-192)
w58-s1-init-1,init-write,0,0,48,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,N/A,100% cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) objects=r(0-0) sizes=c(0)B cprefix=s3harrier containers=r(1-192)
w58-s2-prepare-1,prepare-write,192000,196608000000,48,246.64,240.2,220,290,370,510,1250,47530,196.36,201071491.36,100%,100% cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB createContainer=false cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB
w58-s3-test_write-1,write,17153,4909195264,240,1614.09,531.17,290,940,7240,11080,15780,20770,148.81,42577361.17,100%,100% cprefix=s3harrier containers=u(11-1192) objects=u(1-1000) sizes=c(1024)KB
w58-s4-test_read-1,read,49468,50655232000,240,576.15,571.81,40,1600,2440,2870,3390,6520,416.53,426523097.85,100%,100% cprefix=s3harrier containers=u(1-192) objects=u(1-1000)
w58-s5-cleanup-1,cleanup-delete,192000,0,48,89.77,89.77,70,90,110,160,900,46290,544.21,0,100%,100% cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) deleteContainer=false cprefix=s3harrier containers=r(1-192) objects=r(1-1000)
w58-s5-cleanup-2,cleanup-delete,1182000,0,48,48.71,48.71,50,50,70,80,140,46350,986.63,0,100%,100% cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) deleteContainer=false cprefix=s3harrier containers=r(11-1192) objects=r(1-1000)
w58-s6-dispose-1,dispose-delete,0,0,48,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,N/A,100% cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) objects=r(0-0) sizes=c(0)B cprefix=s3harrier containers=r(1-192)
w59-s1-init-1,init-write,0,0,48,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,N/A,100% cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) objects=r(0-0) sizes=c(0)B cprefix=s3harrier containers=r(1-192)
w59-s2-prepare-1,prepare-write,192000,196608000000,48,251.55,244.81,220,290,380,510,1280,46680,192.67,197296989.29,100%,100% cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB createContainer=false cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(1024)KB
w59-s3-test_write-1,write,17182,4895782912,256,1714.01,528.24,310,820,6960,11260,18040,28520,149.72,42687146.5,100%,100% cprefix=s3harrier containers=u(11-1192) objects=u(1-1000) sizes=c(1024)KB
w59-s4-test_read-1,read,49930,51128320000,256,608.1,603.78,40,710,2750,4080,4710,12210,421.06,431163577.2,100%,100% cprefix=s3harrier containers=u(1-192) objects=u(1-1000)
w59-s5-cleanup-1,cleanup-delete,192000,0,48,85.62,85.62,70,90,110,140,840,11750,569.49,0,100%,100% cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) deleteContainer=false cprefix=s3harrier containers=r(1-192) objects=r(1-1000)
w59-s5-cleanup-2,cleanup-delete,1182000,0,48,47.91,47.91,50,50,70,80,140,10170,1002.74,0,100%,100% cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) deleteContainer=false cprefix=s3harrier containers=r(11-1192) objects=r(1-1000)
