Id,Op-Name,Op-Count,Byte-Count,Worker-Count,Avg-ResTime,Avg-ProcTime,60%-ResTime,80%-ResTime,90%-ResTime,95%-ResTime,99%-ResTime,100%-ResTime,Throughput,Bandwidth,Succ-Ratio,Config-Info
w62-s1-init-1,init-write,0,0,48,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,N/A,100% cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) objects=r(0-0) sizes=c(0)B cprefix=s3harrier containers=r(1-192)
w62-s2-prepare-1,prepare-write,192000,49152000000,48,184.18,182.58,170,200,240,280,1090,10860,261.81,67022656.27,100%,100% cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(256)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(256)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(256)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(256)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(256)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(256)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(256)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(256)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(256)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(256)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(256)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(256)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(256)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(256)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(256)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(256)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(256)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(256)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(256)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(256)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(256)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(256)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(256)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(256)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(256)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(256)KB createContainer=false cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(256)KB
w62-s3-test_write-1,write,17514,1290479616,240,1595.67,1595.15,310,1310,5010,7990,28330,33430,150.41,11082192.36,100%,100% cprefix=s3harrier containers=u(11-1192) objects=u(1-1000) sizes=c(256)KB
w62-s4-test_read-1,read,269993,69118208000,240,106.54,105.36,100,150,210,300,600,2960,2252.46,576628956,100%,100% cprefix=s3harrier containers=u(1-192) objects=u(1-1000)
w62-s5-cleanup-1,cleanup-delete,192000,0,48,88.88,88.88,80,100,120,160,910,13430,546.3,0,100%,100% cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) deleteContainer=false cprefix=s3harrier containers=r(1-192) objects=r(1-1000)
w62-s5-cleanup-2,cleanup-delete,1182000,0,48,48.19,48.19,50,50,70,80,140,13530,996.87,0,100%,100% cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) deleteContainer=false cprefix=s3harrier containers=r(11-1192) objects=r(1-1000)
w62-s6-dispose-1,dispose-delete,0,0,48,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,N/A,100% cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) objects=r(0-0) sizes=c(0)B cprefix=s3harrier containers=r(1-192)
w63-s1-init-1,init-write,0,0,48,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,N/A,100% cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) objects=r(0-0) sizes=c(0)B cprefix=s3harrier containers=r(1-192)
w63-s2-prepare-1,prepare-write,192000,49152000000,48,183.1,181.51,170,200,230,280,1130,10320,263.45,67442205.96,100%,100% cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(256)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(256)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(256)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(256)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(256)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(256)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(256)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(256)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(256)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(256)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(256)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(256)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(256)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(256)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(256)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(256)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(256)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(256)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(256)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(256)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(256)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(256)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(256)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(256)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(256)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(256)KB createContainer=false cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(256)KB
w63-s3-test_write-1,write,17999,1424996352,256,1617.96,1617.43,350,1660,6090,10810,17230,21830,158.35,12494240.25,100%,100% cprefix=s3harrier containers=u(11-1192) objects=u(1-1000) sizes=c(256)KB
w63-s4-test_read-1,read,273224,69945344000,256,112.29,111.11,100,160,220,310,660,4750,2279.5,583552361.18,100%,100% cprefix=s3harrier containers=u(1-192) objects=u(1-1000)
w63-s5-cleanup-1,cleanup-delete,192000,0,48,92.68,92.68,80,100,120,170,970,14990,526.38,0,100%,100% cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) deleteContainer=false cprefix=s3harrier containers=r(1-192) objects=r(1-1000)
w63-s5-cleanup-2,cleanup-delete,1182000,0,48,48.83,48.83,50,50,70,80,140,9330,984.11,0,100%,100% cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) deleteContainer=false cprefix=s3harrier containers=r(11-1192) objects=r(1-1000)
w63-s6-dispose-1,dispose-delete,0,0,48,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,N/A,100% cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) objects=r(0-0) sizes=c(0)B cprefix=s3harrier containers=r(1-192)
w64-s1-init-1,init-write,0,0,48,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,N/A,100% cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) objects=r(0-0) sizes=c(0)B cprefix=s3harrier containers=r(1-192)
w64-s2-prepare-1,prepare-write,192000,49152000000,48,183.29,181.69,170,200,230,280,1090,13230,263.13,67360887.95,100%,100% cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(256)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(256)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(256)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(256)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(256)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(256)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(256)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(256)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(256)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(256)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(256)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(256)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(256)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(256)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(256)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(256)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(256)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(256)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(256)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(256)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(256)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(256)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(256)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(256)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(256)KB cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(256)KB createContainer=false cprefix=s3harrier containers=r(1-192) objects=r(1-1000) sizes=c(256)KB
w64-s3-test_write-1,write,18867,1629270016,288,1763.4,1762.82,450,2490,6360,9940,16270,20140,163.33,14081805.51,100%,100% cprefix=s3harrier containers=u(11-1192) objects=u(1-1000) sizes=c(256)KB
w64-s4-test_read-1,read,268564,68752384000,288,121.93,120.75,110,160,230,340,730,4630,2357.24,603454688.6,100%,100% cprefix=s3harrier containers=u(1-192) objects=u(1-1000)
w64-s5-cleanup-1,cleanup-delete,192000,0,48,90.86,90.86,80,100,120,170,830,20950,536.38,0,100%,100% cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) cprefix=s3harrier containers=r(1-192) objects=r(1-1000) deleteContainer=false cprefix=s3harrier containers=r(1-192) objects=r(1-1000)
w64-s5-cleanup-2,cleanup-delete,1182000,0,48,48.56,48.56,50,50,70,80,150,20750,989.9,0,100%,100% cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) cprefix=s3harrier containers=r(11-1192) objects=r(1-1000) deleteContainer=false cprefix=s3harrier containers=r(11-1192) objects=r(1-1000)
w64-s6-dispose-1,dispose-delete,0,0,48,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,N/A,100% cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) objects=r(0-0) sizes=c(0)B cprefix=s3harrier containers=r(1-192)
w65-s1-init-1,init-write,0,0,48,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,N/A,100% cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) cprefix=s3harrier containers=r(1-192) objects=r(0-0) sizes=c(0)B cprefix=s3harrier containers=r(1-192)
