zfs_config,timestamp,pattern,config,blocksize,filesize,numjobs,runtime_secs,read_io_bytes,read_bw_bytes,read_bw_mean,read_iops_mean,write_io_bytes,write_bw_bytes,write_bw_mean,write_iops_mean
raidz2,1579510719998,randread,mach2_zfs_raidz2,8k,64G,1,180,31176089600,173199535,169040.05571,21129.89415,0,0,0,0
raidz2,1579518854661,randread,mach2_zfs_raidz2,8k,64G,2,180,2405974016,13363849,6517.995833,814.626389,0,0,0,0
raidz2,1579526990084,randread,mach2_zfs_raidz2,8k,64G,4,180,2863800320,15909117,3875.370139,484.363194,0,0,0,0
raidz2,1579535605585,randread,mach2_zfs_raidz2,8k,64G,8,180,3910508544,21723357,2645.517014,330.659028,0,0,0,0
raidz2,1579543317395,randrw,mach2_zfs_raidz2,128k,64G,12,180,33969537024,188703924,15314.018754,119.59574,34032320512,189052692,15339.59838,119.794907
raidz2,1579509815751,randrw,mach2_zfs_raidz2,128k,64G,1,180,155685224448,864913108,844025.891365,6593.905292,155600027648,864439795,843582.537604,6590.451253
raidz2,1579517950601,randrw,mach2_zfs_raidz2,128k,64G,2,180,18421907456,102341087,49904.336111,389.680556,18428067840,102375310,49922.383333,389.820833
raidz2,1579526085909,randrw,mach2_zfs_raidz2,128k,64G,4,180,22323527680,124016153,30220.128472,235.989583,22311993344,123952075,30206.625694,235.879861
raidz2,1579534701302,randrw,mach2_zfs_raidz2,128k,64G,8,180,29940252672,166320876,20254.918056,158.159375,29967908864,166474509,20274.571181,158.3125
raidz2,1579542775124,randrw,mach2_zfs_raidz2,16k,64G,12,180,2137915392,11876252,963.632606,60.16117,2145796096,11920029,967.65281,60.412448
raidz2,1579509273340,randrw,mach2_zfs_raidz2,16k,64G,1,180,19731709952,109620001,107057.370474,6691.064067,19717652480,109541905,106979.738162,6686.208914
raidz2,1579517408454,randrw,mach2_zfs_raidz2,16k,64G,2,180,1233190912,6850375,3347.892758,209.125348,1237172224,6872491,3358.104457,209.764624
raidz2,1579525543735,randrw,mach2_zfs_raidz2,16k,64G,4,180,1423785984,7909306,1929.630919,120.412256,1429733376,7942345,1937.875348,120.928969
raidz2,1579534158983,randrw,mach2_zfs_raidz2,16k,64G,8,180,1840775168,10225165,1244.664579,77.675365,1840234496,10222162,1244.703897,77.677453
raidz2,1579543679193,randrw,mach2_zfs_raidz2,1M,64G,12,180,35203842048,195512815,15861.17772,15.43781,35451305984,196887164,15977.67021,15.552091
raidz2,1579510177524,randrw,mach2_zfs_raidz2,1M,64G,1,180,158238507008,879097932,857346.506964,837.24234,158403133440,880012519,858470.462396,838.339833
raidz2,1579518312212,randrw,mach2_zfs_raidz2,1M,64G,2,180,26316111872,146159209,71167.708914,69.387187,26530021376,147347259,71812.128134,70.016713
raidz2,1579526447547,randrw,mach2_zfs_raidz2,1M,64G,4,180,29148315648,161902706,39415.642657,38.393007,29487005696,163783941,39945.96641,38.911127
raidz2,1579535063096,randrw,mach2_zfs_raidz2,1M,64G,8,180,32952549376,182998552,22214.545965,21.643509,33441185792,185712144,22552.861004,21.974026
raidz2,1579543860298,randrw,mach2_zfs_raidz2,2M,64G,12,180,37314625536,207107873,17328.942155,8.388282,37786484736,209726839,17497.415324,8.471113
raidz2,1579510358515,randrw,mach2_zfs_raidz2,2M,64G,1,180,162002894848,900006082,878150.155556,428.766667,161289863168,896044839,874234.019444,426.852778
raidz2,1579518493212,randrw,mach2_zfs_raidz2,2M,64G,2,180,31214010368,173396718,84265.221757,40.973501,31587303424,175470396,85402.268156,41.527933
raidz2,1579526628640,randrw,mach2_zfs_raidz2,2M,64G,4,180,31945916416,177419159,43096.477528,20.941713,32914800640,182800085,44403.907941,21.580464
raidz2,1579535244100,randrw,mach2_zfs_raidz2,2M,64G,8,180,35074867200,194804096,23807.781362,11.562724,35764830208,198636117,24386.663666,11.845157
raidz2,1579542955898,randrw,mach2_zfs_raidz2,32k,64G,12,180,4946460672,27475910,2230.388953,69.645625,4959436800,27547988,2236.245301,69.828034
raidz2,1579509454140,randrw,mach2_zfs_raidz2,32k,64G,1,180,41322184704,229566417,224303.479109,7009.423398,41283878912,229353608,224092.629526,7002.830084
raidz2,1579517589174,randrw,mach2_zfs_raidz2,32k,64G,2,180,2788655104,15492011,7568.969359,236.39415,2785345536,15473626,7561.52507,236.162953
raidz2,1579525724442,randrw,mach2_zfs_raidz2,32k,64G,4,180,3373891584,18742800,4579.275958,142.951916,3387326464,18817434,4597.554007,143.523345
raidz2,1579534339747,randrw,mach2_zfs_raidz2,32k,64G,8,180,4327473152,24039113,2930.819638,91.52124,4328423424,24044392,2931.557799,91.54422
raidz2,1579542413610,randrw,mach2_zfs_raidz2,4k,64G,12,180,272855040,1515676,123.959237,30.940858,275148800,1528417,124.946538,31.187706
raidz2,1579508911769,randrw,mach2_zfs_raidz2,4k,64G,1,180,5247021056,29149955,28447.442897,7111.855153,5242318848,29123831,28423.952646,7105.991643
raidz2,1579517046950,randrw,mach2_zfs_raidz2,4k,64G,2,180,158859264,882497,432.162238,107.832168,159567872,886434,433.986014,108.288112
raidz2,1579525182266,randrw,mach2_zfs_raidz2,4k,64G,4,180,168456192,935805,229.232281,57.194386,169365504,940856,230.613333,57.539649
raidz2,1579533797477,randrw,mach2_zfs_raidz2,4k,64G,8,180,232157184,1289626,157.999648,39.447415,232996864,1294290,158.481013,39.567511
raidz2,1579543498273,randrw,mach2_zfs_raidz2,512k,64G,12,180,30253514752,168004146,13624.487839,26.526894,30545543168,169625842,13769.978723,26.811083
raidz2,1579509996642,randrw,mach2_zfs_raidz2,512k,64G,1,180,159879528448,888214667,867172.225627,1693.635097,159797739520,887760287,866725.373259,1692.754875
raidz2,1579518131362,randrw,mach2_zfs_raidz2,512k,64G,2,180,17756585984,98631809,48036.901252,93.586926,17855676416,99182222,48277.328234,94.057024
raidz2,1579526266708,randrw,mach2_zfs_raidz2,512k,64G,4,180,21015560192,116735601,28412.418118,55.335192,21161312256,117545214,28606.383972,55.714286
raidz2,1579534882155,randrw,mach2_zfs_raidz2,512k,64G,8,180,26941587456,149599024,18239.50035,35.490196,27042775040,150160890,18292.343017,35.59328
raidz2,1579543136643,randrw,mach2_zfs_raidz2,64k,64G,12,180,11248926720,62486747,5076.494429,79.259053,11268194304,62593776,5084.865599,79.389972
raidz2,1579509634969,randrw,mach2_zfs_raidz2,64k,64G,1,180,80021749760,444562806,433842.13649,6778.75766,79963488256,444239133,433527.933148,6773.849582
raidz2,1579517769883,randrw,mach2_zfs_raidz2,64k,64G,2,180,6065225728,33692703,16470.699164,257.239554,6064832512,33690519,16465.337047,257.157382
raidz2,1579525905173,randrw,mach2_zfs_raidz2,64k,64G,4,180,7438532608,41321508,10083.2373,157.452331,7482834944,41567610,10144.534447,158.409882
raidz2,1579534520524,randrw,mach2_zfs_raidz2,64k,64G,8,180,9877192704,54866586,6690.547511,104.428472,9896591360,54974344,6703.196659,104.626175
raidz2,1579542594373,randrw,mach2_zfs_raidz2,8k,64G,12,180,769597440,4274971,347.162395,43.298229,773636096,4297405,349.044724,43.533427
raidz2,1579509092563,randrw,mach2_zfs_raidz2,8k,64G,1,180,9895387136,54974067,53670.67688,6708.827298,9888555008,54936111,53632.618384,6704.064067
raidz2,1579517227708,randrw,mach2_zfs_raidz2,8k,64G,2,180,510402560,2835428,1383.359331,172.721448,513015808,2849945,1390.36351,173.598886
raidz2,1579525362999,randrw,mach2_zfs_raidz2,8k,64G,4,180,540966912,3005221,732.125957,91.457203,544423936,3024426,737.017397,92.069589
raidz2,1579533978226,randrw,mach2_zfs_raidz2,8k,64G,8,180,667443200,3707729,450.874652,56.285864,668000256,3710823,451.354805,56.345752
raidz2,1579546571911,randwrite,mach2_zfs_raidz2,128k,64G,12,180,0,0,0,0,157435691008,874618432,71087.635185,555.343981
raidz2,1579513069769,randwrite,mach2_zfs_raidz2,128k,64G,1,180,0,0,0,0,167454048256,930295099,908783.370474,7099.844011
raidz2,1579521204394,randwrite,mach2_zfs_raidz2,128k,64G,2,180,0,0,0,0,155307343872,862813783,421687.740947,3294.424791
raidz2,1579529339933,randwrite,mach2_zfs_raidz2,128k,64G,4,180,0,0,0,0,189232578560,1051286262,256629.599722,2004.890896
raidz2,1579537955547,randwrite,mach2_zfs_raidz2,128k,64G,8,180,0,0,0,0,177955143680,988628702,120606.626954,942.223341
raidz2,1579546029633,randwrite,mach2_zfs_raidz2,16k,64G,12,180,0,0,0,0,4378230784,24319451,1978.349313,123.604142
raidz2,1579512527336,randwrite,mach2_zfs_raidz2,16k,64G,1,180,0,0,0,0,20903591936,116130421,113359.771588,7084.958217
raidz2,1579520662243,randwrite,mach2_zfs_raidz2,16k,64G,2,180,0,0,0,0,3385982976,18810912,9167.938719,572.909471
raidz2,1579528797622,randwrite,mach2_zfs_raidz2,16k,64G,4,180,0,0,0,0,3621912576,20117154,4899.634028,306.143056
raidz2,1579537413256,randwrite,mach2_zfs_raidz2,16k,64G,8,180,0,0,0,0,4051779584,22507635,2746.247822,171.53503
raidz2,1579546933944,randwrite,mach2_zfs_raidz2,1M,64G,12,180,0,0,0,0,191261310976,1062432985,86236.231898,84.179977
raidz2,1579513431436,randwrite,mach2_zfs_raidz2,1M,64G,1,180,0,0,0,0,160768720896,893154598,871390.711111,850.925
raidz2,1579521566142,randwrite,mach2_zfs_raidz2,1M,64G,2,180,0,0,0,0,139316953088,773974472,377134.516713,368.272981
raidz2,1579529701841,randwrite,mach2_zfs_raidz2,1M,64G,4,180,0,0,0,0,186908672000,1038358436,252973.219054,247.008345
raidz2,1579538317407,randwrite,mach2_zfs_raidz2,1M,64G,8,180,0,0,0,0,192990412800,1072002204,130334.888696,127.243478
raidz2,1579547115138,randwrite,mach2_zfs_raidz2,2M,64G,12,180,0,0,0,0,188276015104,1045664162,84507.101287,41.206082
raidz2,1579513612352,randwrite,mach2_zfs_raidz2,2M,64G,1,180,0,0,0,0,163454124032,908068377,885262.083333,432.236111
raidz2,1579521747208,randwrite,mach2_zfs_raidz2,2M,64G,2,180,0,0,0,0,144835608576,804633329,391401.905556,191.0875
raidz2,1579529882852,randwrite,mach2_zfs_raidz2,2M,64G,4,180,0,0,0,0,185119801344,1028420487,249608.015983,121.838082
raidz2,1579538498503,randwrite,mach2_zfs_raidz2,2M,64G,8,180,0,0,0,0,190092148736,1055797678,128183.366748,62.52672
raidz2,1579546210407,randwrite,mach2_zfs_raidz2,32k,64G,12,180,0,0,0,0,9504063488,52794779,4289.125291,133.976755
raidz2,1579512708176,randwrite,mach2_zfs_raidz2,32k,64G,1,180,0,0,0,0,41664184320,231466404,226261.044568,7070.618384
raidz2,1579520842955,randwrite,mach2_zfs_raidz2,32k,64G,2,180,0,0,0,0,11229790208,62384950,30432.8125,950.936111
raidz2,1579528978415,randwrite,mach2_zfs_raidz2,32k,64G,4,180,0,0,0,0,4016766976,22309670,5450.720865,170.271458
raidz2,1579537594016,randwrite,mach2_zfs_raidz2,32k,64G,8,180,0,0,0,0,7715323904,42858624,5247.351871,163.950682
raidz2,1579545668108,randwrite,mach2_zfs_raidz2,4k,64G,12,180,0,0,0,0,914350080,5079186,410.441074,102.549896
raidz2,1579512165699,randwrite,mach2_zfs_raidz2,4k,64G,1,180,0,0,0,0,5201981440,28899736,28202.038997,7050.495822
raidz2,1579520300707,randwrite,mach2_zfs_raidz2,4k,64G,2,180,0,0,0,0,820002816,4554837,2220.595833,555.068056
raidz2,1579528436125,randwrite,mach2_zfs_raidz2,4k,64G,4,180,0,0,0,0,705294336,3916909,953.442361,238.2625
raidz2,1579537051768,randwrite,mach2_zfs_raidz2,4k,64G,8,180,0,0,0,0,799277056,4439836,539.040972,134.676736
raidz2,1579546752907,randwrite,mach2_zfs_raidz2,512k,64G,12,180,0,0,0,0,184068603904,1022149066,82773.221114,161.631323
raidz2,1579513250581,randwrite,mach2_zfs_raidz2,512k,64G,1,180,0,0,0,0,164844535808,915797888,893564.114206,1745.214485
raidz2,1579521385227,randwrite,mach2_zfs_raidz2,512k,64G,2,180,0,0,0,0,143594618880,797739018,389108.920833,759.952778
raidz2,1579529520941,randwrite,mach2_zfs_raidz2,512k,64G,4,180,0,0,0,0,190879629312,1060412929,258582.104239,505.014593
raidz2,1579538136482,randwrite,mach2_zfs_raidz2,512k,64G,8,180,0,0,0,0,190751178752,1059699334,128995.841391,251.918609
raidz2,1579546391146,randwrite,mach2_zfs_raidz2,64k,64G,12,180,0,0,0,0,20580204544,114320497,9288.935889,145.102904
raidz2,1579512888982,randwrite,mach2_zfs_raidz2,64k,64G,1,180,0,0,0,0,85833285632,476848937,465386.083565,7271.626741
raidz2,1579521023665,randwrite,mach2_zfs_raidz2,64k,64G,2,180,0,0,0,0,2964193280,16466825,8038.816783,125.495105
raidz2,1579529159169,randwrite,mach2_zfs_raidz2,64k,64G,4,180,0,0,0,0,17407934464,96701076,23559.747222,368.009028
raidz2,1579537774789,randwrite,mach2_zfs_raidz2,64k,64G,8,180,0,0,0,0,19996147712,111060710,13554.157436,211.737025
raidz2,1579545848866,randwrite,mach2_zfs_raidz2,8k,64G,12,180,0,0,0,0,1821966336,10121360,821.848069,102.66752
raidz2,1579512346537,randwrite,mach2_zfs_raidz2,8k,64G,1,180,0,0,0,0,10107101184,56150250,54828.013889,6853.463889
raidz2,1579520481535,randwrite,mach2_zfs_raidz2,8k,64G,2,180,0,0,0,0,463052800,2572386,1253.303621,156.533426
raidz2,1579528616870,randwrite,mach2_zfs_raidz2,8k,64G,4,180,0,0,0,0,654278656,3634578,884.529617,110.484321
raidz2,1579537232503,randwrite,mach2_zfs_raidz2,8k,64G,8,180,0,0,0,0,1483784192,8242375,1007.262771,125.875437
raidz2,1579541690321,read,mach2_zfs_raidz2,128k,64G,12,180,146965004288,816272712,66451.14607,519.122189,0,0,0,0
raidz2,1579508188887,read,mach2_zfs_raidz2,128k,64G,1,180,345690865664,1920494139,1873931.467967,14639.935933,0,0,0,0
raidz2,1579516323983,read,mach2_zfs_raidz2,128k,64G,2,180,133335744512,740712985,361347.369444,2822.834722,0,0,0,0
raidz2,1579524459251,read,mach2_zfs_raidz2,128k,64G,4,180,188057649152,1044753109,254959.576095,1991.744962,0,0,0,0
raidz2,1579533074222,read,mach2_zfs_raidz2,128k,64G,8,180,127069454336,705690500,86122.161571,672.769979,0,0,0,0
raidz2,1579541147921,read,mach2_zfs_raidz2,16k,64G,12,180,136316747776,757155421,61609.549792,3850.549792,0,0,0,0
raidz2,1579507646740,read,mach2_zfs_raidz2,16k,64G,1,180,292810407936,1626715451,1587898.949861,99243.559889,0,0,0,0
raidz2,1579515781798,read,mach2_zfs_raidz2,16k,64G,2,180,70097076224,389400077,190018.95,11876.045833,0,0,0,0
raidz2,1579523917024,read,mach2_zfs_raidz2,16k,64G,4,180,108221497344,601207160,146720.879167,9169.965972,0,0,0,0
raidz2,1579532531797,read,mach2_zfs_raidz2,16k,64G,8,180,128294060032,712400451,86978.901042,5436.138542,0,0,0,0
raidz2,1579542051989,read,mach2_zfs_raidz2,1M,64G,12,180,139276058624,773309080,63203.868328,61.600752,0,0,0,0
raidz2,1579508550318,read,mach2_zfs_raidz2,1M,64G,1,180,372524449792,2069568779,2019006.504178,1971.557103,0,0,0,0
raidz2,1579516685456,read,mach2_zfs_raidz2,1M,64G,2,180,134294274048,746012988,363329.341667,354.625,0,0,0,0
raidz2,1579524820796,read,mach2_zfs_raidz2,1M,64G,4,180,187662598144,1042309412,254382.220056,248.252786,0,0,0,0
raidz2,1579533435869,read,mach2_zfs_raidz2,1M,64G,8,180,123385937920,685150083,84123.112716,82.029588,0,0,0,0
raidz2,1579542232856,read,mach2_zfs_raidz2,2M,64G,12,180,128825950208,715357941,58725.893918,28.515565,0,0,0,0
raidz2,1579508731049,read,mach2_zfs_raidz2,2M,64G,1,180,374599581696,2081097225,2029209.743733,990.679666,0,0,0,0
raidz2,1579516866217,read,mach2_zfs_raidz2,2M,64G,2,180,70571261952,391999410,191446.352941,93.19888,0,0,0,0
raidz2,1579525001536,read,mach2_zfs_raidz2,2M,64G,4,180,100768153600,559760879,136710.290232,66.598032,0,0,0,0
raidz2,1579533616742,read,mach2_zfs_raidz2,2M,64G,8,180,136686075904,758835903,93188.190493,45.363604,0,0,0,0
raidz2,1579541328737,read,mach2_zfs_raidz2,32k,64G,12,180,153863585792,854451171,69526.684722,2172.659028,0,0,0,0
raidz2,1579507827468,read,mach2_zfs_raidz2,32k,64G,1,180,361741418496,2009674547,1960729.086351,61272.590529,0,0,0,0
raidz2,1579515962531,read,mach2_zfs_raidz2,32k,64G,2,180,119998447616,666646931,325259.569444,10164.165278,0,0,0,0
raidz2,1579524097763,read,mach2_zfs_raidz2,32k,64G,4,180,125781803008,698733448,170507.35,5328.249306,0,0,0,0
raidz2,1579532712637,read,mach2_zfs_raidz2,32k,64G,8,180,137017819136,760812792,92900.439194,2903.060806,0,0,0,0
raidz2,1579540786387,read,mach2_zfs_raidz2,4k,64G,12,180,150798712832,837570540,68178.914292,17044.681723,0,0,0,0
raidz2,1579507285301,read,mach2_zfs_raidz2,4k,64G,1,180,154636259328,859085556,838261.181058,209565.169916,0,0,0,0
raidz2,1579515420315,read,mach2_zfs_raidz2,4k,64G,2,180,81674379264,453701181,221440.176389,55359.9625,0,0,0,0
raidz2,1579523555555,read,mach2_zfs_raidz2,4k,64G,4,180,100519526400,558358059,136268.542361,34067.038194,0,0,0,0
raidz2,1579532170202,read,mach2_zfs_raidz2,4k,64G,8,180,144848183296,804654015,98235.730529,24558.900209,0,0,0,0
raidz2,1579541871149,read,mach2_zfs_raidz2,512k,64G,12,180,123822669824,687559941,56044.837611,109.361176,0,0,0,0
raidz2,1579508369602,read,mach2_zfs_raidz2,512k,64G,1,180,370224398336,2056790786,2006603.735376,3919.005571,0,0,0,0
raidz2,1579516504721,read,mach2_zfs_raidz2,512k,64G,2,180,70427607040,391234054,191055.165738,373.051532,0,0,0,0
raidz2,1579524640012,read,mach2_zfs_raidz2,512k,64G,4,180,100561584128,558542037,136351.372822,266.230662,0,0,0,0
raidz2,1579533255034,read,mach2_zfs_raidz2,512k,64G,8,180,143006367744,794179797,97387.879202,190.119048,0,0,0,0
raidz2,1579541509547,read,mach2_zfs_raidz2,64k,64G,12,180,123748876288,687272302,55950.227167,874.168289,0,0,0,0
raidz2,1579508008171,read,mach2_zfs_raidz2,64k,64G,1,180,337645731840,1875799200,1830615.331476,28603.231198,0,0,0,0
raidz2,1579516143262,read,mach2_zfs_raidz2,64k,64G,2,180,70402572288,391101500,190813.411683,2981.335188,0,0,0,0
raidz2,1579524278517,read,mach2_zfs_raidz2,64k,64G,4,180,101337530368,562939368,137331.605556,2145.684028,0,0,0,0
raidz2,1579532893401,read,mach2_zfs_raidz2,64k,64G,8,180,151297327104,840395971,102706.474783,1604.703652,0,0,0,0
raidz2,1579540967158,read,mach2_zfs_raidz2,8k,64G,12,180,168466522112,935727580,76186.526413,9523.268072,0,0,0,0
raidz2,1579507466030,read,mach2_zfs_raidz2,8k,64G,1,180,222720483328,1237329144,1207273.203343,150908.986072,0,0,0,0
raidz2,1579515601059,read,mach2_zfs_raidz2,8k,64G,2,180,126585552896,703217910,343184.577778,42897.944444,0,0,0,0
raidz2,1579523736290,read,mach2_zfs_raidz2,8k,64G,4,180,164421517312,913397055,222978.515636,27872.233495,0,0,0,0
raidz2,1579532350976,read,mach2_zfs_raidz2,8k,64G,8,180,155692105728,864759170,106107.533333,13263.386736,0,0,0,0
raidz2,1579539590226,write,mach2_zfs_raidz2,128k,64G,12,180,0,0,0,0,196951670784,1094169870,88888.439703,694.420686
raidz2,1579506561814,write,mach2_zfs_raidz2,128k,64G,1,180,0,0,0,0,169615163392,942301228,920634.662953,7192.437326
raidz2,1579514696860,write,mach2_zfs_raidz2,128k,64G,2,180,0,0,0,0,165082038272,917117339,447967.213092,3499.71727
raidz2,1579522831833,write,mach2_zfs_raidz2,128k,64G,4,180,0,0,0,0,179991216128,999945645,244099.232801,1907.00417
raidz2,1579530973879,write,mach2_zfs_raidz2,128k,64G,8,180,0,0,0,0,174718844928,970654857,118295.899095,924.171538
raidz2,1579539044144,write,mach2_zfs_raidz2,16k,64G,12,180,0,0,0,0,142015561728,788392808,64102.233179,4006.375174
raidz2,1579506019452,write,mach2_zfs_raidz2,16k,64G,1,180,0,0,0,0,165117870080,917316404,895241.064067,55952.56546
raidz2,1579514154673,write,mach2_zfs_raidz2,16k,64G,2,180,0,0,0,0,27646918656,153582047,74968.598611,4685.455556
raidz2,1579522289604,write,mach2_zfs_raidz2,16k,64G,4,180,0,0,0,0,41802203136,232211240,56677.221528,3542.25
raidz2,1579530427666,write,mach2_zfs_raidz2,16k,64G,8,180,0,0,0,0,145524523008,808429150,98633.045881,6164.537713
raidz2,1579539953367,write,mach2_zfs_raidz2,1M,64G,12,180,0,0,0,0,201322397696,1118296233,90312.688426,88.152083
raidz2,1579506923551,write,mach2_zfs_raidz2,1M,64G,1,180,0,0,0,0,170783670272,948792897,925095.094708,903.37883
raidz2,1579515058594,write,mach2_zfs_raidz2,1M,64G,2,180,0,0,0,0,160293715968,890505802,434067.054167,423.879167
raidz2,1579523193640,write,mach2_zfs_raidz2,1M,64G,4,180,0,0,0,0,179244630016,995786903,242224.78984,236.519833
raidz2,1579531336858,write,mach2_zfs_raidz2,1M,64G,8,180,0,0,0,0,184301912064,1023859694,124231.864837,121.281445
raidz2,1579540134787,write,mach2_zfs_raidz2,2M,64G,12,180,0,0,0,0,184866045952,1026976534,84021.261724,40.975604
raidz2,1579507104484,write,mach2_zfs_raidz2,2M,64G,1,180,0,0,0,0,171112923136,950616788,926753.847222,452.477778
raidz2,1579515239565,write,mach2_zfs_raidz2,2M,64G,2,180,0,0,0,0,154742554624,859666531,418021.390821,204.090403
raidz2,1579523374703,write,mach2_zfs_raidz2,2M,64G,4,180,0,0,0,0,177282744320,984876777,239812.07108,117.063415
raidz2,1579531518759,write,mach2_zfs_raidz2,2M,64G,8,180,0,0,0,0,171251335168,951332884,114920.480809,56.063503
raidz2,1579539226300,write,mach2_zfs_raidz2,32k,64G,12,180,0,0,0,0,123134312448,683282350,55700.630248,1740.627001
raidz2,1579506200235,write,mach2_zfs_raidz2,32k,64G,1,180,0,0,0,0,164017602560,911203840,889084.253482,27783.846797
raidz2,1579514335433,write,mach2_zfs_raidz2,32k,64G,2,180,0,0,0,0,39699906560,220509709,107761.937413,3367.524339
raidz2,1579522470342,write,mach2_zfs_raidz2,32k,64G,4,180,0,0,0,0,57809960960,321155744,78381.151389,2449.385417
raidz2,1579530609562,write,mach2_zfs_raidz2,32k,64G,8,180,0,0,0,0,153987874816,854965714,104721.402579,3272.520739
raidz2,1579538680037,write,mach2_zfs_raidz2,4k,64G,12,180,0,0,0,0,135338455040,751154190,61053.42718,15263.350417
raidz2,1579505657943,write,mach2_zfs_raidz2,4k,64G,1,180,0,0,0,0,92519665664,513995287,501703.069638,125425.727019
raidz2,1579513793191,write,mach2_zfs_raidz2,4k,64G,2,180,0,0,0,0,93240434688,517962128,252887.930556,63221.925
raidz2,1579521928067,write,mach2_zfs_raidz2,4k,64G,4,180,0,0,0,0,140297650176,779288520,190273.045833,47568.247222
raidz2,1579530063874,write,mach2_zfs_raidz2,4k,64G,8,180,0,0,0,0,138297630720,768012965,93730.023296,23432.489569
raidz2,1579539771688,write,mach2_zfs_raidz2,512k,64G,12,180,0,0,0,0,187785281536,1043234176,84513.992349,165.023881
raidz2,1579506742676,write,mach2_zfs_raidz2,512k,64G,1,180,0,0,0,0,171207294976,951146354,928570.559889,1813.559889
raidz2,1579514877695,write,mach2_zfs_raidz2,512k,64G,2,180,0,0,0,0,163363946496,907572438,442526.331476,864.268802
raidz2,1579523012705,write,mach2_zfs_raidz2,512k,64G,4,180,0,0,0,0,176626860032,981249430,239063.988873,466.896384
raidz2,1579531155466,write,mach2_zfs_raidz2,512k,64G,8,180,0,0,0,0,182662987776,1014783101,123438.737043,241.063652
raidz2,1579539408518,write,mach2_zfs_raidz2,64k,64G,12,180,0,0,0,0,145944608768,809575525,66294.607925,1035.822844
raidz2,1579506381044,write,mach2_zfs_raidz2,64k,64G,1,180,0,0,0,0,165398446080,918875151,896677.534819,14010.557103
raidz2,1579514516153,write,mach2_zfs_raidz2,64k,64G,2,180,0,0,0,0,51216252928,284507868,138856.183333,2169.527778
raidz2,1579522651085,write,mach2_zfs_raidz2,64k,64G,4,180,0,0,0,0,72115421184,400614521,97754.620833,1527.329861
raidz2,1579530791454,write,mach2_zfs_raidz2,64k,64G,8,180,0,0,0,0,154171080704,856339493,104688.444057,1635.726386
raidz2,1579538862107,write,mach2_zfs_raidz2,8k,64G,12,180,0,0,0,0,123488182272,685946375,55877.510436,6984.608534
raidz2,1579505838691,write,mach2_zfs_raidz2,8k,64G,1,180,0,0,0,0,143689293824,798269419,779354.259053,97419.264624
raidz2,1579513973909,write,mach2_zfs_raidz2,8k,64G,2,180,0,0,0,0,14427897856,80150090,39120.426389,4889.975
raidz2,1579522108864,write,mach2_zfs_raidz2,8k,64G,4,180,0,0,0,0,23300046848,129431042,31600.586518,3950.009729
raidz2,1579530245796,write,mach2_zfs_raidz2,8k,64G,8,180,0,0,0,0,122217553920,678522753,82836.290087,10354.516522
zmirror,1579586560108,randread,mach2_zfs_zmirror,128k,64G,12,180,141229817856,784409638,63797.783133,498.360751,0,0,0,0
zmirror,1579553110360,randread,mach2_zfs_zmirror,128k,64G,1,180,335907258368,1866141067,1821339.771588,14229.125348,0,0,0,0
zmirror,1579561244537,randread,mach2_zfs_zmirror,128k,64G,2,180,87745101824,487459247,238047.191933,1859.571627,0,0,0,0
zmirror,1579569379486,randread,mach2_zfs_zmirror,128k,64G,4,180,91018625024,505622510,123343.770674,963.436414,0,0,0,0
zmirror,1579577970700,randread,mach2_zfs_zmirror,128k,64G,8,180,129855782912,721372924,87952.073958,687.085764,0,0,0,0
zmirror,1579586017826,randread,mach2_zfs_zmirror,16k,64G,12,180,15136456704,84088156,6832.558926,426.999074,0,0,0,0
zmirror,1579552568276,randread,mach2_zfs_zmirror,16k,64G,1,180,71784939520,398803003,389248.584958,24327.871866,0,0,0,0
zmirror,1579560702365,randread,mach2_zfs_zmirror,16k,64G,2,180,10597957632,58874598,28750.171071,1796.720445,0,0,0,0
zmirror,1579568837283,randread,mach2_zfs_zmirror,16k,64G,4,180,8072216576,44839669,10938.485754,683.607366,0,0,0,0
zmirror,1579577428435,randread,mach2_zfs_zmirror,16k,64G,8,180,12781273088,71001550,8654.643056,540.785417,0,0,0,0
zmirror,1579586921670,randread,mach2_zfs_zmirror,1M,64G,12,180,135111114752,750508897,60999.010063,59.413527,0,0,0,0
zmirror,1579553471792,randread,mach2_zfs_zmirror,1M,64G,1,180,374361554944,2079774862,2028869.793872,1981.094708,0,0,0,0
zmirror,1579561606007,randread,mach2_zfs_zmirror,1M,64G,2,180,91010105344,505563948,246665.28273,240.693593,0,0,0,0
zmirror,1579569740968,randread,mach2_zfs_zmirror,1M,64G,4,180,73922510848,410657801,100227.904263,97.596785,0,0,0,0
zmirror,1579578332215,randread,mach2_zfs_zmirror,1M,64G,8,180,110544027648,614085724,74863.356918,72.964273,0,0,0,0
zmirror,1579587102472,randread,mach2_zfs_zmirror,2M,64G,12,180,141394182144,785309455,63833.528034,31.097705,0,0,0,0
zmirror,1579553652508,randread,mach2_zfs_zmirror,2M,64G,1,180,370281545728,2057108270,2006586.562674,979.738162,0,0,0,0
zmirror,1579561786770,randread,mach2_zfs_zmirror,2M,64G,2,180,118870769664,660352809,321686.664345,156.841226,0,0,0,0
zmirror,1579569921749,randread,mach2_zfs_zmirror,2M,64G,4,180,108114477056,600569253,146218.36739,71.156053,0,0,0,0
